volume,page,chapter_no,chapter_name,section_no,section_name,tone,letter,description
9,,13,巧,5,卯,2,昴,宿名西陸大梁之次胃昴畢也本作[日戼]又尤韻
9,,13,巧,5,卯,2,茆,鳧葵鄭小同雲蒓菜草木疏雲或雲水葵即豬尊也本作[艹戼]蓋从寅戼之戼舊又有韻力九切案力九切从艸从申丣之丣音義與柳同乃蒲[艹丣]也非鳧葵之[艹戼]諸儒音釋互用誤矣
9,,13,巧,6,稍,2,稍,山巧切漸也又效韻
9,,13,巧,7,煼,2,煼,楚絞切乾熬亦作炒説文作鬻
9,,13,巧,7,煼,2,炒,
9,,13,巧,7,爪,2,爪,側絞切説文丮也丮音防手足甲也覆手曰爪亦作蚤古作防今作爪象形
9,,13,巧,7,爪,2,蚤,同上禮記不蚤鬋謂不剪剔其爪也周禮車蚤輻入牙中者也上从㕚又見下
9,,13,巧,7,爪,2,瑵,車蓋玉瑵考工記作蚤
9,,13,巧,7,爪,2,抓,爪同亂搔搯也
9,,13,巧,8,橈,2,橈,女巧切木曲又動亂也孟子不膚橈又蕭效二韻
9,,13,巧,9,撓,2,撓,擾亂又爻篠效三韻
9,,13,巧,10,拗,2,拗,於巧切手拉也析也尉繚子拗矢析矛又效屋二韻
9,,13,巧,11,齩,2,齩,五巧切齧也唐獨孤及傳麥不登則易子齩骨矣韓愈答孟郊詩從嗔我須齩張景陽七命口齩飛刃亦作咬
9,,13,巧,11,齩,2,咬,又爻韻佩觿集曰鳥鳴之咬為齩齧其順非有如此然俗所常用杜甫彭衙行痴女飢咬我
9,5b,13,巧,12,骹,2,骹,胡飽切脛也考工記參分其股圍去一以為骹圍汗骹謂輻近牙者也人脛近足者細於股謂之骹羊脛細者亦為骹又爻效二韻
9,,13,巧,13,晧,2,晧,胡老切光也明也白也又日出貌
9,,13,巧,13,晧,2,昊,夏曰昊天孔安國曰元氣廣大又太昊少旲亦作曍顥
9,,13,巧,13,晧,2,曍,太曍伏羲氏少皥金天氏通作昊亦作顥漢房中歌西顥沆碭韋昭曰西顥西方少曍也又莊子曍天不宜孟子曍曍如也曍昊顥義同者不得重用如昊天曍曍顥音義異者非又與晧同明也旰也曜也
9,,13,巧,13,晧,2,顥,大也又天邊氣説文白貌楚辭天白顥顥又南山四顥謂白首人也今或作皓
9,,13,巧,13,晧,2,皓,同上又見下
9,,13,巧,13,晧,2,鎬,溫器又地名周武王所都俗作鎬亦作鄗滈
9,,13,巧,13,晧,2,浩,浩浩水貌又廣大貌孟子浩然之氣説文澆也又音告亦作[門告]水名解見馬援傳
9,,13,巧,13,晧,2,灝,灝灝夷曠又水勢逺也
9,,13,巧,13,晧,2,鄗,邑名在常山漢光武分鄗字為高邑又公羊春秋威公十五年公防齊[侯]於鄗又與鎬同史記周紀周復都豐鎬又爻屋藥三韻
9,6a,13,巧,13,晧,2,滈,久雨又水名在京兆又與鎬同荀子議兵篇武王以滈因水為名借作鎬字耳俗作滈
9,,13,巧,13,晧,2,薃,侯莎草名
9,,13,巧,13,晧,2,鰝,大鰕
9,,13,巧,14,好,2,好,許晧切美也佳也相善也又效韻
9,,13,巧,15,考,2,考,苦浩切壽考老也稽察也成也周禮作攷方言婦稱妣曰母姼稱父考曰父姼郭璞曰古者通以考妣為生字之稱易蠱卦有子考無咎謂父也後世父母亡則稱考妣又落成也左傳考仲子之宮又擊也詩弗鼓弗考又瑕釁淮南子夏後氏之璜不能無考案老字下从[匕]音化考字下从丂音考反丂為[][]音呵各自成文非反[匕]為丂也周禮六書三曰轉注謂一字數義展轉注釋而後可通後世不得其説遂以反此作彼為轉注衛常書勢雲五曰轉注考老是也裴務齊切韻考字左回老字右轉其説皆非
9,,13,巧,15,考,2,攷,周禮官府設其攷注攷成也佐成事者又叩也稽察也周禮宰夫攷其治
9,,13,巧,15,考,2,槀,木枯亦作槁漢房中歌枯槀復產是也周禮乾肉曰薧又古老切書草俗作槀又見下薧俗作薧
9,,13,巧,15,考,2,栲,木名山樗也似樗色小白葉差狹詩山有栲
9,,13,巧,16,杲,2,杲,古老切日出又明白也從日在木上
9,6b,13,巧,16,杲,2,暠,白貌俗作[曰髙]亦作皜
9,,13,巧,16,杲,2,皜,同上俗作皜孟子皜皜乎本亦作[日髙]
9,,13,巧,16,杲,2,槁,孟子苗則槁矣莊子形固可使如槁木俗作[木髙]
9,,13,巧,16,杲,2,縞,鯅鮮色又繒之精白者曰縞又白也俗作[糹髙]漢高紀兵皆縞素月賦連觀霜縞又效韻
9,,13,巧,16,杲,2,稾,稈也亦作藳稾[藁][槀]俗作[髙禾]
9,,13,巧,16,杲,2,藳,說文禾莖為藳去皮為秸又文草也俗作[艹髙禾]屈原傳屬藳草未定
9,,13,巧,16,杲,2,稁,同上又文草俗作[髙禾]
9,,13,巧,16,杲,2,藁,俗作[艹髙木]
9,,13,巧,16,杲,2,槀,漢書席槀請罪禮記槀鞂之設又書草漢孔光傳[輒]削草服[虍攵]曰言[已]繕書輒削壞其槀又矢簳亦作笴馬融長笛賦持箭槀而莖立俗作[髙木]
9,,13,巧,16,杲,2,笴,考工記妢胡之笴注矢幹也杜子春讀為槀謂箭槀又旱哿二韻
9,,13,巧,16,杲,2,皓,潔白精瑩貌詩白石皓皓
9,,13,巧,17,媼,2,媼,烏皓切女老稱地神曰媼俗作媼漢郊祀歌媼神蕃釐安世歌后土富媼張晏曰媼老母稱也坤為母故稱媼又質韻
9,,13,巧,17,媼,2,夭,物穉曰夭禮記不殀夭月令母殺孩蟲胎夭飛鳥又蕭篠二韻
9,,13,巧,17,媼,2,襖,裘屬
9,,13,巧,17,媼,2,䴠,麋子又篠韻
9,,13,巧,17,媼,2,懊,懊惱
9,,13,巧,18,寶,2,寶,博浩切珍也瑞也符壐也重也貴也亦作珤
9,7a,13,巧,18,寶,2,珤,後漢紀珍珤萬倍
9,,13,巧,18,寶,2,葆,草盛又草叢生又葆旅野菽實可食又合聚五採羽為幢曰羽葆又韜藏也莊子此之謂葆光
9,,13,巧,18,寶,2,鴇,鳥名似鴈而大無後趾又馬驪白雜毛曰鴇
9,,13,巧,18,寶,2,保,抱也全之也安也恃也又依也守也月令四鄙入保漢書保東阿又保任也論語不保其往也漢宣帝紀阿保之功薛瓉曰阿倚也保養也大戴禮保保其身體命官曰大保範雎傳今離阿保之手又與褓同封禪書隆於繈保篆文从人从子从八蓋象人抱子形今文作保當作保凡從保者皆然
9,,13,巧,18,寶,2,緥,小兒衣亦作褓
9,,13,巧,18,寶,2,褓,李竒曰小兒大借又齊人名小兒被為褓即裼也詩載衣之裼是也
9,,13,巧,18,寶,2,堢,堢障亦保堡玉篇雲隄也
9,,13,巧,18,寶,2,堡,
9,,13,巧,18,䎂,2,䎂,矢羽
9,,13,巧,19,抱,2,抱,蒲皓切持也引取也又懐抱又爻效二韻
9,,13,巧,20,掃,2,掃,蘇老切糞除也亦作埽騷
9,,13,巧,20,掃,2,埽,又效韻
9,,13,巧,20,掃,2,騷,李斯傳灶上騷除又蕭效爻韻
9,,13,巧,20,掃,2,燥,乾也又效韻易文言火就燥雖音上聲義當與去聲通用
9,,13,巧,20,掃,2,嫂,兄之妻古作[㛮]
9,,13,巧,20,掃,2,[㛮],漢馬援敬事寡[㛮]
9,7b,13,巧,21,草,2,草,採早切百卉又創造也文槀也又雜亂不齊貌又茍簡曰草草古作艸亦作屮偏傍作艹
9,,13,巧,21,草,2,屮,鼂錯傳屮茅臣無識知董仲舒傳朱屮生小人之徳屮又敕列切草木[禾刀]生
9,,13,巧,21,草,2,懆,懆懆愁不安貌説文雲愁不申也又效韻毛晃謹案詩小雅白華篇念子懆懆陸音七感切又引説文七倒切雲亦作慘慘北山詩或懆慘劬勞陸音七感切字亦作懆蓋俗書懆與慘更互訛舛陸氏不加辨正而互音之非也白華詩懆字當作草慥二音不當作七感切字作慘者亦非北山詩慘字當作七感切字不當作懆又陳風月出詩勞心慘兮當作懆誤作慘
9,,13,巧,21,草,2,慅,憂也詩勞心慅兮又爻韻
9,,13,巧,22,早,2,早,子皓切展也初時也通作蚤
9,,13,巧,22,早,2,蚤,同上
9,,13,巧,22,早,2,𧎮,抱朴子𧎮蝨攻君卧不獲安
9,,13,巧,22,早,2,澡,洗滌
9,,13,巧,22,早,2,璅,石次玉又哿韻
9,,13,巧,22,早,2,繅,周禮典瑞璅借五採五就注雲璅有五採文所以薦玉木為中乾韋衣而畫之就成也五就五帀也璅讀曰藻又爻韻
9,,13,巧,22,早,2,藻,水草通作薻又與繅同又文辭曰藻謂藻有文而辭如之又華飾曰黼藻謂如衣裳之繡藻火黼黻也杜詩傳士卒鳧藻注和睦歡悅如鳧之戲於水藻也禮記王藻注以藻紃貫玉為冕飾雜採曰藻天子五採亦作璪
9,8a,13,巧,22,早,2,薻,班固賓戲摛薻如春[華]
9,,13,巧,22,早,2,璪,玉飾如水藻文玉藻篇注本文作璪
9,,13,巧,22,早,2,繰,練曰繰又紺色又爻韻
9,,13,巧,23,棗,2,棗,果名小爾雅棘實謂之棗又姓从兩朿朿音刺又古棘字俗作棗
9,,13,巧,24,皁,2,皁,在早切馬閒亦作皂漢書音義曰食牛馬器以木作如槽鄒陽傳牛驥同皂方言梁宋齊燕之間謂櫪曰皁又左傳雲皁隷之事又櫟實周禮山林其植物宜皁物鄭司農曰皁物柞栗之屬柞即橡也亦作草其房可以染黒俗因謂黒色為皁又實未堅者曰皁詩既方既皁又[直]馬者
9,,13,巧,24,皁,2,造,建也作也為也始也天地之撰謂之洪造又造舟浮橋也又效韻
9,,13,巧,25,倒,2,倒,都皓切什也又效韻
9,,13,巧,25,倒,2,擣,築也敲也舂也又手推亦作搗
9,,13,巧,25,倒,2,搗,禮記內則注糗檮熬穀也釋文云本又作搗杜甫詩半濕搗香秔
9,,13,巧,25,倒,2,禱,祈求又效韻
9,,13,巧,25,倒,2,島,水中有山亦作隝
9,,13,巧,25,倒,2,隝,相如賦阜陵別隝班固敘傳伏于海隝
9,,13,巧,25,倒,2,禂,馬祭又魚韻
9,8b,13,巧,26,討,2,討,土皓切治也尋也誅也訶也去也探也
9,,13,巧,27,道,2,道,杜皓切理也路也直也三才萬物共由者也又秦漢之制縣管蠻夷曰道無蠻夷曰縣又效韻
9,,13,巧,27,道,2,䆃,瑞禾一莖六穗又效韻
9,,13,巧,27,道,2,稻,稌也即今南方所食稻米水生而色白者
9,,13,巧,27,道,2,纛,醫也舞者所執亦作𦇨翿又爻效屋三韻
9,,13,巧,27,道,2,𦇨,又效屋爻韻
9,,13,巧,27,道,2,翿,又爻效三韻
9,,13,巧,27,道,2,駣,馬三嵗又篠韻
9,,13,巧,28,老,2,老,魯皓切年高説文七十曰老
9,,13,巧,28,老,2,恅,愺恅心亂
9,,13,巧,28,老,2,轑,車蓋弓又蕭爻嘯三韻
9,,13,巧,28,老,2,橑,同上見廣韻又椽也楚辭蘭橑注以木蘭為橑又蕭韻
9,,13,巧,28,老,2,䕩,籩實幹梅之屬亦作橑
9,,13,巧,28,老,2,潦,行潦路上流水又雨澤曲禮水潦降注雨水謂之潦月令邱隰水潦注以為大雨故世謂[霪]雨為潦又爻效二韻
9,,13,巧,28,老,2,䝤,西南夷名亦作獠又蕭韻內
9,,13,巧,29,腦,2,腦,乃老切頂髈周禮作𠜶从肉从巛从[囟]今作腦囟音[迅]頂門也
9,,13,巧,29,腦,2,𠜶,考工記角之本蹙於𠜶
9,,13,巧,29,腦,2,惱,有所恨痛又事物撓心也
9,,13,巧,29,腦,2,瑙,瑪瑙文石亦作碼碯
9,9a,14,哿,1,哿,2,哿,嘉我切可也嘉也詩哿矣富人
9,,14,哿,1,哿,2,舸,方言南楚江湘凡船大者謂之舸小者謂之艖又歌韻
9,,14,哿,1,哿,2,笴,箭乾又早巧二韻
9,,14,哿,1,哿,2,菏,澤名書導荷澤被孟豬徐音柯又工可切亦作荷又歌韻
9,,14,哿,2,可,2,可,口我切可否之對許也肯也又僅足以之辭論語子曰可也列子疏食惡肉可得而食又不可曰可反言之也書試可乃已言試而不可乃已之也
9,,14,哿,2,可,2,軻,車接軸又轗軻車行不利故人不得志謂之轗軻亦作埳軻楚辭埳軻畱滯王逸曰不遇也又歌個二韻
9,,14,哿,2,可,2,坷,坎坷地不平又個韻
9,,14,哿,3,妸,2,妸,烏可切妸娜廣韻亦作婀又歌韻
9,,14,哿,3,妸,2,娿,媕娿不決又姓莊子子娿何甘又歌韻
9,,14,哿,3,妸,2,猗,猗儺詩猗儺其枝注柔順也俗作猗又支紙二韻
9,,14,哿,4,我,2,我,五可切自己也
9,,14,哿,4,我,2,硪,砐硪山髙貎
9,,14,哿,4,我,2,騀,馬搖頭
9,,14,哿,5,荷,2,荷,下可切春秋傳弗克負荷亦作何
9,,14,哿,5,荷,2,何,詩何簑何笠注揭也有平上二音又歌個二韻
9,9b,14,哿,5,荷,2,苛,急也忿也又小草又歌韻
9,,14,哿,6,左,2,左,臧可切左右手之左指左右定位从[]从工[]音左戾也説文左手也象形毛晃曰人道尚右以右為尊故非正之術曰左道謫官曰左遷又手足便右以左為僻故凡幽猥皆曰僻左策盡不適事皆曰左計漢武帝作左官之律音義曰人道尚右捨天子仕諸侯為左官也左僻也自漢以來至唐亦謂去朝廷為州縣曰左遷又姓其先齊之公族有左右公子因氏焉又證左楊惲傳左驗明白言在左右見此事者又個韻
9,,14,哿,6,左,2,[尣左],[尣皮][尣左]足偏[廢]从尣古謂刖者為[]
9,,14,哿,7,癉,2,癉,丁可切勞也亦作憚又產諫個三韻
9,,14,哿,7,癉,2,憚,又產諫個轄韻
9,,14,哿,7,癉,2,哆,張口廣韻語聲韓愈元和聖徳詩錯落侈哆又紙者禡三韻
9,,14,哿,7,癉,2,嚲,廣也又垂下貌俗作[]
9,,14,哿,8,拕,2,拕,待可切引也揚雄傳紆青拖紫又歌個韻
9,,14,哿,8,拕,2,拖,同上論語加朝服拖紳西都賦拖熊螭皆有上去二音又歌個二韻
9,,14,哿,8,拕,2,沱,涾沱水貌亦作𣵻𣵺又歌韻
9,,14,哿,8,拕,2,𣵻,
9,,14,哿,8,𣵺,2,𣵺,杜甫朝享太廟賦涾𣵺乎渙汗
9,,14,哿,8,𣵺,2,柁,正船木俗作柂
9,,14,哿,8,𣵺,2,柂,杜甫詩敧帆側柂入波濤
9,10a,14,哿,8,𣵺,2,阤,壞也又歌紙二韻
9,,14,哿,9,娜,2,娜,奴可切妸娜美也又舒遲貌亦作婀娜
9,,14,哿,9,娜,2,那,同上又何也俗作那又歌個二韻
9,,14,哿,9,娜,2,橠,榱橠木盛貌
9,,14,哿,9,娜,2,𣃽,[]𣃽旌旗貌
9,,14,哿,9,娜,2,袲,[]袲衣長好貌又支紙[寘]韻
9,,14,哿,9,娜,2,儺,行有節詩佩玉之儺有平上二音又柔順也又茂貌詩猗儺其枝又歌韻
9,,14,哿,10,麼,2,麼,忙果切幺麼小也从麻从幺从么誤
9,,14,哿,10,麼,2,䯢,班彪王命論幺䯢尚不及數子又歌韻
9,,14,哿,11,娑,2,娑,素可切漢有馺娑殿邏娑吐蕃城名亦作逤些揚雄傳神明馺娑顔師古曰平聲是有二音又個韻歌韻
9,,14,哿,12,瑳,2,瑳,千可切玉色又笑貌詩巧笑之瑳平上二音又歌韻
9,,14,哿,13,果,2,果,古火切木實又勝也克也決也殺敵為果又果然飽貌又見下又翰韻
9,,14,哿,13,果,2,倮,韰倮陜隘也左思魏都賦風俗以韰倮為[嫿]亦作解果荀子解果其冠又見下又馬韻
9,,14,哿,13,果,2,𠜴,割也唐文粹劉寛夫有𠜴竹論
9,,14,哿,13,果,2,裹,包也又箇韻
9,,14,哿,13,果,2,蜾,蜾蠃細腰蜂一名蒲盧俗呼蠮螉莊子細腰者化謂蒲盧也詩螟蛉有子蜾蠃負之注螟蛉桑蟲也蜾蠃蒲盧也箋蒲盧取桑蟲之子負持而去噓嘔養之以成其子
9,10b,14,哿,14,顆,2,顆,苦果切小頭又珠顆又土塊漢賈山傳蓬顆蔽冡亦作堁
9,,14,哿,14,顆,2,堁,堀堁塵起貌又塵塺又隊個二韻
9,,14,哿,14,顆,2,果,果然飽貌
9,,14,哿,15,火,2,火,虎果切五行二曰火卦屬離水火三極之精神水為精火為神在天為日為電在地為火在人為心又大火鶉火次名左傳人火曰火天火曰災春秋書御廩災宣榭火是也又燈也文選詩朱火獨照人
9,,14,哿,16,禍,2,禍,胡果切殃也害也災也亦作旤
9,,14,哿,16,禍,2,旤,説文逆惡之驚詞漢五行志妖[孽]及六畜謂之旤言其著也賈[]傳殃旤之變顔師古曰旤古禍字
9,,14,哿,16,禍,2,夥,楚謂多曰夥又解韻
9,,14,哿,16,禍,2,髁,不正貌一曰反刻也莊子謑髁無任
9,,14,哿,16,禍,2,輠,車盛膏器亦作𨍋又馬韻
9,,14,哿,16,禍,2,𨍋,又歌韻
9,,14,哿,17,婐,2,婐,烏果切女侍亦作果
9,,14,哿,17,婐,2,果,孟子二女果
9,,14,哿,18,跛,2,跛,補火切行不正足偏廢也亦作防又置韻
9,,14,哿,18,跛,2,播,搖也又與簸同莊子鼓防播精音義雲簡水曰精又布也書播時百谷又亡逃也大誥於伐殷逋播臣又散越也晉史播選又個韻
9,,14,哿,18,跛,2,簸,揚米又個韻
9,,14,哿,18,跛,2,磻,以石箸隿繳又寒歌個三韻
9,11a,14,哿,19,頗,2,頗,普火切不正也頭偏也又差多曰頗多良久曰頗久多有曰頗有又歌韻
9,,14,哿,20,叵,2,叵,不可也反可曰叵
9,,14,哿,21,鎖,2,鎖,蘇果切鋃鐺俗作鎻從金從小從貝從巛誤
9,,14,哿,21,鎖,2,瑣,玉聲又玉屑又細也小也瑣瑣繁碎猥屑貌易旅瑣瑣荀子為奸細之行曰瑣亦作璅又青瑣孟康曰以青畫戶邊鏤中天子制也顔師古曰孟説是刻為連瑣文而青塗也漢制給事黃門之職日暮入對青瑣門拜名曰夕郎官闕簿曰青瑣門在南宮毛晃曰漢官除青瑣門外其他門有青塗連瑣者皆謂之青瑣王根驕奢僭上赤墀青瑣晉賈誼傳作青璅又凡物刻鏤罥結交加為連瑣文者皆曰瑣非特門鏤也吳都賦畢罕瑣結是也从巛誤
9,,14,哿,21,鎖,2,璅,晉習鑿齒傳璅璅常流離騷欲少畱此靈璅兮注靈以喻君璅門鏤也又巧韻
9,,14,哿,21,鎖,2,[䵀],小麥屑
9,,14,哿,22,坐,2,坐,徂果切行坐之對又箇韻
9,,14,哿,22,坐,2,脞,小也細碎也
9,,14,哿,23,朶,2,朶,都火切木垂朶又花朶杜甫詩白花檐外朶又張頤貌易觀我朶頤釋文雲動也京房易作揣
9,,14,哿,23,朶,2,揣,度高曰揣又凡稱量忖度皆曰揣亦作挅[]又寒賄二韻
9,11b,14,哿,23,朶,2,挅,
9,,14,哿,23,捶,2,捶,莊子犬馬之捶鉤者注玷[捶][鈎]之輕重玷音[㸃]捶音朶又賄韻
9,,14,哿,23,捶,2,埵,堅土又果實下垂貌荀子鹿[捶]隴種
9,,14,哿,23,捶,2,崜,山形
9,,14,哿,23,捶,2,𥠄,禾[垂]貌
9,,14,哿,23,捶,2,鬌,小兒翦髪為鬌內則注鬌所遺發也謂畱發為角子者也又徒果切
9,,14,哿,23,朶,2,𥿰,冕前[垂]
9,,14,哿,24,妥,2,妥,吐火切安也平也帖也
9,,14,哿,24,妥,2,綏,禮記國君綏視注彌髙曰綏又曰執天子之器則上衡國君則平衡大夫則綏之注上衡山於心綏謂下於心則又為小俯之義又灰韻
9,,14,哿,24,妥,2,䲊,魚子[已]生从魚从隋从隨誤
9,,14,哿,24,妥,2,橢,器圓而大説文車笭中器从隨誤
9,,14,哿,24,妥,2,媠,好也方言美也南楚之外曰媠又不嚴飾曰燕媠漢書張敞被輕媠之名又箇韻
9,,14,哿,24,妥,2,撱,爾雅法撱狹長也史記平准書復小撱之又掠也亦作墮
9,,14,哿,24,妥,2,隋,大裂肉又圜而長
9,,14,哿,24,妥,2,墮,落也墜也又灰個二韻
9,,14,哿,24,妥,2,墯,漢高帝紀士卒墯指又曰漢王急推墯二子賈[言冝]傳梁王墯馬又箇韻
9,,14,哿,24,妥,2,惰,怠也不恭也亦作媠墯撱又箇韻
9,,14,哿,24,妥,2,憜,漢韋元成傳戒供事靡憜又箇韻
9,,14,哿,24,妥,2,嶞,爾雅蠻山曰墮又山小又山狹而長又吐火切
9,12a,14,哿,24,妥,2,垜,堂塾又射墉
9,,14,哿,25,裸,2,裸,魯果切赤體亦作臝躶倮果[蠃]
9,,14,哿,25,裸,2,果,周禮龜人東龜曰果屬
9,,14,哿,25,裸,2,臝,莊子解衣盤礡臝又果臝栝樓也齊人呼為天瓜又踝臝細腰蜂亦作蠃
9,,14,哿,25,裸,2,蠃,蝶蠃又歌韻
9,,14,哿,25,裸,2,蠡,疥病左氏傳為其不疾瘯蠡又見齊歌薺三韻
9,,14,哿,25,裸,2,攭,無毛羽貌與倮同荀子蠶賦攭攭兮其狀屢化如神
9,,14,哿,25,裸,2,蓏,在木曰果在地曰蓏有核曰果無核曰蓏植生曰果蔓生曰蓏木實曰果草實曰蓏
9,,14,哿,25,裸,2,𤼠,筋結病也又瘰
9,,14,哿,25,裸,2,砢,磊砢眾石貌從石可聲相如賦水石磊砢又閜砢相扶持貌相如賦抗衡閜砢
9,,14,哿,25,裸,2,邏,遮也巡也又個韻
9,,14,哿,26,㛂,2,㛂,五果切婐防身弱貌韓愈元和聖徳詩曰君月妃煥赫婐㛂
9,,15,馬,1,馬,2,馬,莫下切乗畜生於午稟火氣而生火不能生木故有肝無膽膽木之精氣也木藏不足故食其肝者死易乾為馬馬與蠶同氣物不兩大蠶四月死五月再生蠶盛則馬病故周官禁原蠶説文馬武也象頭髦尾四足之形又姓馬服君趙奢之後
9,11b,15,馬,1,馬,2,碼,碼碯
9,,15,馬,2,把,2,把,補下切執也荷也柔也又禡韻
9,,15,馬,3,鮓,2,鮓,側下切葅也釀魚肉為葅也亦作[差魚]
9,,15,馬,3,鮓,2,苴,土苴查滓也糞草糟粕之類莊子土苴以治天下音側下切又魚模麻語御者六韻
9,,15,馬,4,槎,2,槎,茶下切邪斫木又麻韻
9,,15,馬,5,灑,2,灑,沙下切[]也亦作洒又紙解薺泰禡五韻
9,,15,馬,5,灑,2,洒,又紙薺賄銑解泰六韻
9,,15,馬,6,下,2,下,亥雅切上下定體又底也又姥禡二韻
9,,15,馬,6,下,2,夏,大也中國謂之諸夏又姓又國名又大屋又大夏禹樂名漢志夏大承帝也又詩夏屋渠渠檀弓見若覆夏屋者矣夏屋大俎也一名大房又見下又禡韻
9,,15,馬,6,下,2,廈,大屋亦作夏从广从夏監本从厂誤
9,,15,馬,7,賈,2,[賈],舉下切姓又姥韻上从襾襾許下切又音亞覆也[賈]覈覈類皆从[]俗作賈
9,,15,馬,7,賈,2,斝,玉爵亦作斚禮記夏後氏以醆商以斝周以爵又尊名禮斝彝又禡韻
9,,15,馬,7,賈,2,假,大也借也非真也亦作叚又麻禡陌二韻
9,,15,馬,7,賈,2,嘏,福也大也逺也又嘏者祝為屍致福於主人之辭禮記嘏以慈告
9,13a,15,馬,7,賈,2,檟,山楸亦作榎夏
9,,15,馬,7,賈,2,夏,禮記夏楚二物又陽夏縣在亳州
9,,15,馬,7,賈,2,徦,至也又麻陌二韻
9,,15,馬,7,賈,2,椵,木可作几爾雅櫠椵
9,,15,馬,8,奼,2,奼,齒下切女美亦作奼又河上奼女水銀也又暮禡二韻
9,,15,馬,9,閜,2,閜,許下切廣韻大裂相如賦唅呀豁閜郭璞曰澗谷之形容也杜甫大清宮賦仡神光而[谷甘]閜
9,,15,馬,10,啞,2,啞,倚下切瘖也又麻陌二韻
9,,15,馬,10,啞,2,瘂,上同
9,,15,馬,11,雅,2,雅,語下切正也又素也漢書一日之雅卜式雅行躬耕又閒雅又楚烏也亦作鴉孔叢子純黒而反哺者謂之烏小而腹下白不反哺者謂之雅烏又雅烏鸒也朱咸雅鴉竝音五下反荀子注雅正也烏有善徳者謂之雅説文音平聲又麻韻
9,,15,馬,11,雅,2,鴉,又麻韻
9,,15,馬,11,雅,2,庌,廡也漢野路候迎賓客處皆有庌舍庌者迓也又周官夏庌馬庇之廡下使涼也又禡韻
9,,15,馬,11,雅,2,疋,詩大疋説文爾疋字今作雅又模質二韻
9,,15,馬,11,雅,2,牙,考工記輪人注爪牙心正音上聲又麻禡二韻
9,,15,馬,12,踝,2,踝,戶瓦切腿兩旁曰內外踝
9,,15,馬,12,踝,2,輠,轂轉貌又哿韻
9,13b,15,馬,12,踝,2,倮,赤袒又哿韻
9,,15,馬,12,踝,2,觟,牝羊角淮南子楚文王服觟冠注如御史豸冠
9,,15,馬,13,跨,2,跨,苦瓦切腰跨兩股間也亦作胯袴又行不進又麻暮禡三韻
9,,15,馬,13,跨,2,胯,史記韓信傳作袴下漢書作跨下徐廣曰字一作胯音同又麻韻
9,,15,馬,13,跨,2,袴,同上一曰袴衿袍小衫也亦作防又暮禡二韻
9,,15,馬,13,跨,2,㡁,小衫
9,,15,馬,13,跨,2,骻,髀骨亦作髁又兩股間
9,,15,馬,13,跨,2,銙,帶銙唐柳渾傳玉工為帝作帶誤毀一銙
9,,15,馬,13,跨,2,夸,又麻韻
9,,15,馬,14,寡,2,寡,古瓦切少也孤特也大戴禮五十無夫曰寡凡孀嫠皆曰寡婦
9,,15,馬,14,寡,2,瓦,五寡切屋瓦又賄韻
9,,15,馬,15,打,2,打,都瓦切擊也北史張彝傳擊打其門杜甫有觀打魚歌又詩云棗熟從人打皆無音又梗韻
9,,15,馬,16,葰,2,葰,數瓦切上[黨]葰人縣
9,,16,者,1,者,2,者,止野切即物之辭若曰如彼者如此者又此也凡稱此個曰者筒俗多用這字這乃魚戰切迎也佩觿集曰迎這之這為者回其順非有如此者俗又借用遮字亦非古文下从白今作[者]俗作者
9,14a,16,者,1,者,2,赭,赤色詩赫如渥赭又赤土俗作[赭]
9,,16,者,2,社,2,社,常者切地主土神也共工氏有子曰句龍為后土能平水土故祀以為社杜預曰在家則主中霤在野則為社白虎通曰非土不立故封土立社示有土也又漢昭五年兗州刺史洪賞禁民私所自立社張晏曰民間三月九月又社號曰私社薛瓚曰舊制二十五家為一社而民或五家十家共為田社是私社也薛説為長字從示從土示古只字俗作[礻土]
9,,16,者,3,寫,2,寫,先野切傾也輸也舒也除也程也盡也又謄鈔又摹畫
9,,16,者,3,寫,2,瀉,洩水考工記以澮瀉水又蔗韻
9,,16,者,3,寫,2,𣞐,案也
9,,16,者,4,且,2,且,七野切借曰之辭如論語且予與其死於臣之手也又姑且[發]語且夫且如之類是也又與古語載字同且戰且卻之類是也又與姑同且以喜樂且以永日之類是也又未定之辭如俗言漫且如此且胡為其不可以反宿之類是也又此也詩匪且有且是也又與又同詩式歌且舞多且[上日]是也又茍且草率又魚模語三韻
9,,16,者,5,捨,2,捨,始野切釋也棄也亦作舍
9,14b,16,者,5,捨,2,舍,論語不舍晝夜荀子不可須叟捨也又止息也處也又蔗陌二韻俗作[舍]
9,,16,者,6,苴,2,苴,才野切慢也一曰伺也荀子藍苴路作似知而非
9,,16,者,6,苴,2,灺,燈燭燼
9,,16,者,7,奲,2,奲,昌者切寛大也
9,,16,者,7,奲,2,哆,大貎廣韻唇下[垂]貎又紙哿禡三韻
9,,16,者,7,奲,2,䞣,距也又陌韻
9,,16,者,7,奲,2,䰩,醜也俗作[䰩]
9,,16,者,7,奲,2,奓,推開也莊子奓戸而入又麻禡二韻
9,,16,者,7,奲,2,撦,裂開衣撏撦
9,,16,者,8,野,2,野,以者切郊外曰野牧外曰野大野曰平亦作壄埜又樸野論語質勝文則野又語韻
9,,16,者,8,野,2,埜,司馬相如傳膏液潤埜草而不辭也
9,,16,者,8,野,2,也,語已辭栁宗元曰決辭也又紙韻
